BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,sale_year,sale_month
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2B,C4,10029,10,0,10,2523.0,6040.0,1910,2,C4,2450000.0,2016-12-16,2016,12
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2B,C4,10029,8,0,8,2523.0,6040.0,1910,2,C4,1675000.0,2016-12-16,2016,12
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2B,C4,10029,9,0,9,2523.0,6040.0,1900,2,C4,2225000.0,2016-12-16,2016,12
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2,C1,10029,30,0,30,7064.0,28236.0,1910,2,C1,3112400.0,2016-12-28,2016,12
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2,C1,10029,30,0,30,5752.0,25006.0,1910,2,C1,3376775.0,2017-06-29,2017,6
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2B,C4,10035,7,0,7,1682.0,4730.0,1900,2,C4,1260000.0,2017-08-02,2017,8
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2A,C4,10035,4,0,4,1892.0,4500.0,1900,2,C4,1825000.0,2017-01-27,2017,1
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10035,4,0,4,1892.0,2189.0,1900,2,C3,1487500.0,2017-03-28,2017,3
Manhattan,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,2B,C4,10035,8,0,8,1682.0,2394.0,1900,2,C4,1825000.0,2017-02-16,2017,2
Manhattan,HARLEM-EAST,14 RENTALS - 4-10 UNIT                     ,2B,S9,10029,6,2,8,1850.0,5144.0,1910,2,S9,2925000.0,2016-10-20,2016,10
Manhattan,HARLEM-EAST,14 RENTALS - 4-10 UNIT                     ,2B,S9,10029,6,2,8,1865.0,5660.0,1920,2,S9,2600000.0,2017-05-19,2017,5
Manhattan,HARLEM-EAST,14 RENTALS - 4-10 UNIT                     ,2A,S9,10029,2,2,4,1880.0,3456.0,1900,2,S9,1525000.0,2017-05-10,2017,5
Manhattan,HARLEM-EAST,21 OFFICE BUILDINGS                        ,4,O8,10035,3,1,4,2018.0,3992.0,1910,4,O8,1350000.0,2017-03-08,2017,3
Manhattan,HARLEM-EAST,22 STORE BUILDINGS                         ,4,K2,10029,0,2,2,1460.0,2460.0,1910,4,K2,1800000.0,2017-06-27,2017,6
Manhattan,HARLEM-EAST,22 STORE BUILDINGS                         ,4,K4,10035,0,2,2,2288.0,4500.0,1900,4,K4,2550000.0,2016-09-29,2016,9
Manhattan,HARLEM-EAST,27 FACTORIES                               ,4,F5,10029,0,1,1,2523.0,7275.0,1900,4,F5,3700000.0,2017-04-25,2017,4
Manhattan,HARLEM-UPPER,01 ONE FAMILY DWELLINGS                    ,1,A9,10031,1,0,1,1898.0,3876.0,1901,1,A9,950000.0,2016-12-09,2016,12
Manhattan,HARLEM-UPPER,01 ONE FAMILY DWELLINGS                    ,1,A9,10031,1,0,1,1998.0,4730.0,1901,1,A9,72500.0,2017-04-26,2017,4
Manhattan,HARLEM-UPPER,01 ONE FAMILY DWELLINGS                    ,1,A9,10031,1,0,1,1340.0,4944.0,1899,1,A9,3395000.0,2016-11-09,2016,11
Manhattan,HARLEM-UPPER,01 ONE FAMILY DWELLINGS                    ,1,A4,10031,1,0,1,1080.0,2394.0,1910,1,A4,2800000.0,2017-07-20,2017,7
Manhattan,HARLEM-UPPER,01 ONE FAMILY DWELLINGS                    ,1,A9,10031,1,0,1,1499.0,2307.0,1926,1,A9,1950000.0,2017-05-19,2017,5
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B3,10031,2,0,2,1799.0,4369.0,1901,1,B3,3175000.0,2017-08-28,2017,8
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B1,10031,2,0,2,1632.0,4464.0,1899,1,B1,3000000.0,2017-05-25,2017,5
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B3,10031,2,0,2,2447.0,3708.0,1901,1,B3,3125000.0,2017-04-21,2017,4
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B1,10031,2,0,2,1199.0,3360.0,1901,1,B1,15000.0,2017-01-09,2017,1
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B1,10031,2,0,2,1582.0,3108.0,1899,1,B1,2036500.0,2017-01-19,2017,1
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B1,10031,2,0,2,1582.0,2688.0,1899,1,B1,2600000.0,2016-09-30,2016,9
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B9,10031,2,0,2,1674.0,3480.0,1910,1,B9,2450000.0,2017-06-05,2017,6
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B3,10031,2,0,2,1499.0,2340.0,1899,1,B3,1150000.0,2016-09-23,2016,9
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B1,10031,2,0,2,1649.0,2796.0,1901,1,B1,1700000.0,2017-06-22,2017,6
Manhattan,HARLEM-UPPER,02 TWO FAMILY DWELLINGS                    ,1,B3,10031,2,0,2,1249.0,2640.0,1901,1,B3,2420000.0,2017-08-18,2017,8
Manhattan,HARLEM-UPPER,03 THREE FAMILY DWELLINGS                  ,1,C0,10031,3,0,3,1672.0,5272.0,1920,1,C0,2650000.0,2016-10-07,2016,10
Manhattan,HARLEM-UPPER,03 THREE FAMILY DWELLINGS                  ,1,C0,10031,3,0,3,1599.0,4755.0,1910,1,C0,2075000.0,2016-11-30,2016,11
Manhattan,HARLEM-UPPER,03 THREE FAMILY DWELLINGS                  ,1,C0,10031,3,0,3,1499.0,2868.0,1910,1,C0,2475000.0,2017-06-05,2017,6
Manhattan,HARLEM-UPPER,03 THREE FAMILY DWELLINGS                  ,1,C0,10031,3,0,3,1665.0,3334.0,1910,1,C0,2400000.0,2016-12-16,2016,12
Manhattan,HARLEM-UPPER,03 THREE FAMILY DWELLINGS                  ,1,C0,10031,3,0,3,1499.0,2180.0,1910,1,C0,1700000.0,2017-05-01,2017,5
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10031,4,0,4,1799.0,4590.0,1920,2,C3,2350000.0,2016-12-20,2016,12
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C5,10031,6,0,6,2367.0,4479.0,1920,2,C5,1400000.0,2017-02-07,2017,2
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10031,4,0,4,1998.0,4816.0,1926,2,C3,1600000.0,2017-02-13,2017,2
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,10031,7,0,7,750.0,1800.0,1920,2,C1,2650000.0,2017-06-12,2017,6
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10031,4,0,4,1424.0,2265.0,1920,2,C3,1995000.0,2017-05-16,2017,5
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,10031,6,0,6,1649.0,2670.0,1920,2,C2,2395000.0,2017-01-19,2017,1
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,10031,5,0,5,1360.0,2688.0,1926,2,C2,2420000.0,2017-02-22,2017,2
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,10031,5,0,5,1998.0,4784.0,1899,2,C2,2000000.0,2017-02-17,2017,2
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10031,4,0,4,1898.0,4112.0,1899,2,C3,2100000.0,2016-09-22,2016,9
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10031,4,0,4,1352.0,2520.0,1926,2,C3,1600000.0,2017-01-27,2017,1
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2,C7,10031,16,2,18,3994.0,12596.0,1926,2,C7,175000.0,2017-05-08,2017,5
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10031,4,0,4,1599.0,3604.0,1920,2,C3,1320000.0,2017-06-15,2017,6
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10031,4,0,4,1599.0,2637.0,1926,2,C3,2250000.0,2017-04-06,2017,4
Manhattan,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,2B,C5,10031,8,0,8,1500.0,2202.0,1926,2,C5,1200000.0,2017-03-17,2017,3
Manhattan,HARLEM-UPPER,22 STORE BUILDINGS                         ,4,K2,10032,0,1,1,2500.0,4200.0,1926,4,K2,1500000.0,2017-06-29,2017,6
Manhattan,HARLEM-UPPER,22 STORE BUILDINGS                         ,4,K2,10031,0,4,4,11873.0,19186.0,1926,4,K2,1090101.0,2016-10-05,2016,10
Manhattan,HARLEM-UPPER,26 OTHER HOTELS                            ,4,HR,10031,0,1,1,2200.0,9842.0,1926,4,HR,3500000.0,2017-01-19,2017,1
Manhattan,HARLEM-UPPER,29 COMMERCIAL GARAGES                      ,4,G1,10031,0,2,2,4996.0,19200.0,1926,4,G1,2600000.0,2017-01-18,2017,1
Manhattan,HARLEM-UPPER,37 RELIGIOUS FACILITIES                    ,1,B1,10031,2,1,2,1599.0,3516.0,1926,4,M1,2890000.0,2017-01-13,2017,1
Manhattan,HARLEM-WEST,01 ONE FAMILY DWELLINGS                    ,1,A9,10031,1,0,1,1499.0,2845.0,1899,1,A9,2260000.0,2016-10-19,2016,10
Manhattan,HARLEM-WEST,02 TWO FAMILY DWELLINGS                    ,1,B9,10031,2,0,2,1088.0,3260.0,1899,1,B9,1512500.0,2016-12-21,2016,12
Manhattan,HARLEM-WEST,07 RENTALS - WALKUP APARTMENTS             ,2B,C5,10027,10,0,10,846.0,1850.0,1926,2,C5,1445000.0,2017-05-08,2017,5
Manhattan,HARLEM-WEST,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,10027,6,0,6,799.0,1850.0,1926,2,C2,1500000.0,2016-11-15,2016,11
Manhattan,HARLEM-WEST,08 RENTALS - ELEVATOR APARTMENTS           ,2,D1,10031,26,0,26,6495.0,27810.0,1905,2,D1,1540000.0,2016-11-16,2016,11
Manhattan,HARLEM-WEST,30 WAREHOUSES                              ,4,E1,10027,0,1,1,11643.0,11579.0,1900,4,E1,3450000.0,2017-06-05,2017,6
Manhattan,INWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,10463,1,0,1,1219.0,1224.0,1920,1,A5,635000.0,2017-08-18,2017,8
Manhattan,INWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,10463,1,0,1,1219.0,1224.0,1920,1,A5,307242.0,2016-11-02,2016,11
Manhattan,INWOOD,07 RENTALS - WALKUP APARTMENTS             ,2,C1,10463,21,0,21,3600.0,12670.0,1915,2,C1,2110000.0,2017-07-18,2017,7
Manhattan,INWOOD,07 RENTALS - WALKUP APARTMENTS             ,2,C7,10463,18,2,20,3475.0,14320.0,1915,2,C7,3470000.0,2017-07-18,2017,7
Manhattan,INWOOD,07 RENTALS - WALKUP APARTMENTS             ,2B,C7,10463,9,1,10,3539.0,12600.0,1924,2,C7,2085000.0,2017-04-06,2017,4
Manhattan,INWOOD,07 RENTALS - WALKUP APARTMENTS             ,2,C4,10034,17,0,17,3750.0,12224.0,1910,2,C4,2850000.0,2016-10-31,2016,10
Manhattan,INWOOD,22 STORE BUILDINGS                         ,4,K1,10463,0,2,2,7500.0,3200.0,1926,4,K1,1062000.0,2016-12-15,2016,12
Manhattan,INWOOD,29 COMMERCIAL GARAGES                      ,4,G2,10034,0,2,2,24875.0,7000.0,1973,4,G2,1400000.0,2017-02-23,2017,2
Manhattan,INWOOD,29 COMMERCIAL GARAGES                      ,4,G2,10034,0,2,2,24875.0,7000.0,1973,4,G2,1827000.0,2016-11-07,2016,11
Manhattan,KIPS BAY,02 TWO FAMILY DWELLINGS                    ,1,B9,10003,2,0,2,1794.0,3800.0,1910,1,B9,3900000.0,2016-09-22,2016,9
Manhattan,LOWER EAST SIDE,22 STORE BUILDINGS                         ,4,K1,10002,0,1,1,1765.0,1750.0,1965,4,K1,3800000.0,2017-01-19,2017,1
Manhattan,LOWER EAST SIDE,23 LOFT BUILDINGS                          ,4,L8,10002,0,1,1,1050.0,3823.0,1910,4,L8,3600000.0,2016-10-14,2016,10
Manhattan,MANHATTAN VALLEY,03 THREE FAMILY DWELLINGS                  ,1,C0,10026,3,0,3,1682.0,3333.0,1900,1,C0,3075000.0,2017-03-20,2017,3
Manhattan,MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS             ,2,C4,10025,36,0,36,3550.0,14268.0,1900,2,C4,2350000.0,2017-03-23,2017,3
Manhattan,MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS             ,2,C5,10026,12,0,12,1682.0,3332.0,1900,2,C5,2200000.0,2017-08-21,2017,8
Manhattan,MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS             ,2B,C4,10026,10,0,10,2018.0,8125.0,1900,2,C4,349622.0,2017-05-25,2017,5
Manhattan,MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS             ,2,C7,10026,13,1,14,2542.0,11795.0,1900,2,C7,622843.0,2017-05-25,2017,5
Manhattan,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS             ,2,C7,10022,16,2,18,1856.0,7370.0,1930,2,C7,2950000.0,2017-08-01,2017,8
Manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10017,102,0,102,7531.0,60043.0,1959,2,D4,318000.0,2017-04-12,2017,4
Manhattan,MIDTOWN EAST,22 STORE BUILDINGS                         ,4,K9,10022,0,1,1,5524.0,3802.0,1910,4,K9,1120000.0,2016-12-22,2016,12
Manhattan,MIDTOWN EAST,22 STORE BUILDINGS                         ,4,K9,10022,0,1,1,5524.0,3802.0,1910,4,K9,1500000.0,2016-12-22,2016,12
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,20000.0,2017-08-16,2017,8
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,19000.0,2017-05-19,2017,5
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,17480.0,2017-03-03,2017,3
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,20682.0,2017-02-16,2017,2
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,33900.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,49900.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,49302.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,149700.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,88920.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,53910.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,83644.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,107820.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,131881.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,215640.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,99800.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,74700.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,38160.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,40370.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,81259.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,95080.0,2016-09-22,2016,9
Manhattan,MIDTOWN WEST,26 OTHER HOTELS                            ,4,H3,10019,0,2,2,7532.0,112850.0,2007,4,H3,20600.0,2016-09-06,2016,9
Manhattan,MURRAY HILL,01 ONE FAMILY DWELLINGS                    ,1,A4,10016,1,0,1,495.0,1920.0,1910,1,A4,3850000.0,2017-07-10,2017,7
Manhattan,MURRAY HILL,01 ONE FAMILY DWELLINGS                    ,1,A4,10016,1,0,1,491.0,1824.0,1910,1,A4,2650000.0,2017-05-09,2017,5
Manhattan,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10016,121,0,121,12343.0,91745.0,1955,2,D4,650000.0,2017-02-03,2017,2
Manhattan,MURRAY HILL,14 RENTALS - 4-10 UNIT                     ,2A,S3,10016,3,1,4,625.0,2500.0,1910,2,S3,2350000.0,2016-11-17,2016,11
Manhattan,SOHO,02 TWO FAMILY DWELLINGS                    ,1,B1,10014,2,0,2,1235.0,3300.0,1899,1,B1,2056500.0,2017-06-16,2017,6
Manhattan,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,1,A4,10021,1,0,1,1839.0,6282.0,1901,1,A4,200000.0,2017-01-20,2017,1
Manhattan,UPPER EAST SIDE (59-79),02 TWO FAMILY DWELLINGS                    ,1,B9,10065,2,0,2,1707.0,2584.0,1910,1,B9,3850000.0,2016-12-21,2016,12
Manhattan,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2,C7,10075,184,8,192,22681.0,98622.0,1911,2,C7,1500000.0,2017-05-24,2017,5
Manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10065,70,5,75,10498.0,150741.0,1963,2,D4,75652.0,2017-06-28,2017,6
Manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10021,369,5,374,35975.0,388735.0,1966,2,D4,10050.0,2017-07-21,2017,7
Manhattan,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,4,O7,10065,0,32,32,5723.0,58298.0,1930,4,O7,730000.0,2016-11-01,2016,11
Manhattan,UPPER EAST SIDE (59-79),22 STORE BUILDINGS                         ,4,K4,10075,4,2,6,1443.0,5472.0,1910,4,K4,52500.0,2016-11-30,2016,11
Manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10028,14,0,14,2554.0,10560.0,1910,2,D4,550000.0,2017-03-29,2017,3
Manhattan,UPPER EAST SIDE (79-96),22 STORE BUILDINGS                         ,4,K4,10128,2,2,4,1406.0,4146.0,1915,4,K4,1800000.0,2016-10-31,2016,10
Manhattan,UPPER EAST SIDE (96-110),07 RENTALS - WALKUP APARTMENTS             ,2,C1,10029,32,0,32,5046.0,26100.0,1930,2,C1,1741816.0,2017-06-29,2017,6
Manhattan,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2B,C1,10024,9,0,9,2247.0,4336.0,1900,2,C1,3000000.0,2016-12-31,2016,12
Manhattan,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,2B,C1,10024,10,0,10,1650.0,6140.0,1900,2,C1,660000.0,2017-06-06,2017,6
Manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10023,109,2,111,16677.0,231733.0,1930,2,D4,72805.0,2017-07-13,2017,7
Manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10023,387,8,395,34300.0,421205.0,1971,2,D4,71669.0,2017-06-08,2017,6
Manhattan,UPPER WEST SIDE (79-96),01 ONE FAMILY DWELLINGS                    ,1,A9,10025,1,0,1,1435.0,3050.0,1900,1,A9,3500000.0,2017-03-17,2017,3
Manhattan,UPPER WEST SIDE (79-96),03 THREE FAMILY DWELLINGS                  ,1,C0,10025,3,0,3,1812.0,3148.0,1900,1,C0,2482893.0,2017-03-22,2017,3
Manhattan,UPPER WEST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,2B,C1,10024,8,0,8,1812.0,4100.0,1900,2,C1,3045000.0,2017-05-02,2017,5
Manhattan,UPPER WEST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,2A,C2,10024,6,0,6,1510.0,4109.0,1900,2,C2,3788000.0,2017-04-06,2017,4
Manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10024,193,0,193,40350.0,600613.0,1929,2,D4,1400000.0,2017-01-05,2017,1
Manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,D4,10024,62,2,64,10200.0,123411.0,1926,2,D4,13864.0,2017-04-06,2017,4
Manhattan,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS             ,2,C1,10025,18,0,18,2550.0,10584.0,1921,2,C1,2650000.0,2016-09-26,2016,9
Manhattan,WASHINGTON HEIGHTS LOWER,02 TWO FAMILY DWELLINGS                    ,1,B3,10032,2,0,2,1070.0,1656.0,1901,1,B3,700000.0,2017-01-25,2017,1
Manhattan,WASHINGTON HEIGHTS LOWER,02 TWO FAMILY DWELLINGS                    ,1,B3,10032,2,0,2,1599.0,2500.0,1900,1,B3,1700000.0,2017-06-14,2017,6
Manhattan,WASHINGTON HEIGHTS LOWER,02 TWO FAMILY DWELLINGS                    ,1,B9,10032,2,0,2,2375.0,3225.0,1925,1,B9,2200000.0,2017-04-03,2017,4
Manhattan,WASHINGTON HEIGHTS LOWER,03 THREE FAMILY DWELLINGS                  ,1,C0,10032,3,0,3,1799.0,3300.0,1910,1,C0,2350000.0,2017-01-12,2017,1
Manhattan,WASHINGTON HEIGHTS LOWER,03 THREE FAMILY DWELLINGS                  ,1,C0,10033,3,0,3,1704.0,2592.0,1901,1,C0,816425.0,2017-08-08,2017,8
Manhattan,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,2B,C4,10032,10,0,10,2498.0,9685.0,1913,2,C4,3900000.0,2016-12-21,2016,12
Manhattan,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,10032,8,0,8,2040.0,6445.0,2013,2,C1,2850000.0,2017-05-09,2017,5
Manhattan,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,10032,7,0,7,1800.0,2817.0,1896,2,C1,1350000.0,2017-08-22,2017,8
Manhattan,WASHINGTON HEIGHTS LOWER,09 COOPS - WALKUP APARTMENTS               ,2C,C6,10032,10,0,10,2498.0,9355.0,1910,2,C6,90000.0,2017-06-19,2017,6
Manhattan,WASHINGTON HEIGHTS LOWER,14 RENTALS - 4-10 UNIT                     ,2A,S5,10032,5,1,6,1088.0,3068.0,1900,2,S5,1515000.0,2016-09-30,2016,9
Manhattan,WASHINGTON HEIGHTS LOWER,14 RENTALS - 4-10 UNIT                     ,2A,S3,10032,3,1,4,920.0,3320.0,1899,2,S3,1130000.0,2017-07-07,2017,7
Manhattan,WASHINGTON HEIGHTS UPPER,02 TWO FAMILY DWELLINGS                    ,1,B3,10033,2,0,2,1600.0,2304.0,1901,1,B3,940000.0,2017-01-05,2017,1
Manhattan,WASHINGTON HEIGHTS UPPER,02 TWO FAMILY DWELLINGS                    ,1,B9,10033,2,0,2,1667.0,2544.0,1899,1,B9,911460.0,2017-03-10,2017,3
Manhattan,WASHINGTON HEIGHTS UPPER,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,10033,4,0,4,1199.0,2590.0,1910,2,C3,1280000.0,2017-02-13,2017,2
Manhattan,WASHINGTON HEIGHTS UPPER,14 RENTALS - 4-10 UNIT                     ,2A,S5,10033,5,1,6,1450.0,5050.0,1911,2,S5,2000000.0,2016-11-17,2016,11
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS                    ,1,A1,10457,1,0,1,1622.0,1587.0,1899,1,A1,140000.0,2017-05-12,2017,5
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS                    ,1,A1,10457,1,0,1,3525.0,1764.0,1899,1,A1,420000.0,2017-02-03,2017,2
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS                    ,1,A1,10457,1,0,1,2356.0,2047.0,1901,1,A1,127000.0,2017-08-22,2017,8
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS                    ,1,A1,10457,1,0,1,2329.0,1431.0,1901,1,A1,273796.0,2016-09-21,2016,9
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS                    ,1,A1,10457,1,0,1,2329.0,1431.0,1901,1,A1,231244.0,2016-09-21,2016,9
Bronx,BATHGATE,01 ONE FAMILY DWELLINGS                    ,1,A1,10457,1,0,1,1209.0,1048.0,1901,1,A1,290000.0,2016-09-27,2016,9
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,B1,10457,2,0,2,2265.0,2394.0,1995,1,B1,530000.0,2017-02-02,2017,2
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,S2,10457,2,1,3,3314.0,2800.0,1899,1,S2,400000.0,2017-08-16,2017,8
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,B3,10457,2,0,2,1556.0,1494.0,1899,1,B3,305000.0,2017-07-27,2017,7
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,S2,10457,2,1,3,1620.0,3240.0,1931,1,S2,700000.0,2017-07-27,2017,7
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,B3,10458,2,0,2,1800.0,1944.0,1910,1,B3,500000.0,2017-01-12,2017,1
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,B3,10458,2,0,2,1800.0,1944.0,1910,1,B3,875025.0,2017-02-06,2017,2
Bronx,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,B1,10458,2,0,2,741.0,2133.0,2006,1,B1,540625.0,2017-03-27,2017,3
