default,student,balance,income
No,No,683.3573938,29269.33352
No,No,872.2261716,48101.61169
No,No,415.7654285,24740.7536
No,Yes,1518.018809,16740.44308
No,No,254.3944552,44612.14757
No,No,1507.249195,24057.51794
No,No,900.5675031,40848.69179
No,No,595.1451336,46011.94663
No,Yes,163.9398231,21083.00451
No,No,389.6132519,43472.6743
No,Yes,1334.97118,14834.86429
No,Yes,1961.728657,17864.09925
No,No,1173.161493,36439.67873
No,No,1102.418242,23218.0838
No,No,1228.907919,46411.82006
Yes,No,1505.831475,29525.7494
No,Yes,1217.623913,21160.4293
No,Yes,843.159091,12042.89422
No,No,1004.532904,59403.93001
No,No,294.0629444,57500.11105
No,No,484.7234795,24569.56729
No,No,775.5561388,34586.25334
No,Yes,1339.312769,21031.85983
No,No,801.8550344,39156.62749
No,No,551.8871003,37573.14139
No,Yes,522.3811806,23440.06422
No,Yes,1237.454723,20660.46938
No,No,320.0059169,57563.48923
No,No,960.6700306,30093.72754
No,No,272.0195177,29773.60932
No,No,927.1659182,33781.81511
No,No,75.79525931,55189.68599
No,No,1285.851381,37635.95408
No,No,1471.775073,32478.04391
No,Yes,808.0147191,14485.46844
No,No,747.3535557,42900.02495
No,No,327.7957317,23865.3281
No,Yes,851.3417919,18786.58034
No,No,110.8543651,27370.30437
No,No,541.7555693,57322.10502
No,No,0,36269.29254
No,No,1201.360264,51740.89005
No,No,57.2198379,18982.55571
No,Yes,785.0934846,32945.82807
No,Yes,383.6396643,17445.18244
No,No,1107.304157,52765.05866
No,No,396.9859854,55454.63104
No,No,0,44807.37827
No,No,924.2415348,45207.38763
No,No,602.4937249,33202.53438
No,Yes,828.739825,17962.31109
No,Yes,1.611175572,20837.33546
No,Yes,894.0057891,18002.32519
No,No,1234.476479,31313.37458
No,No,406.0139804,42642.23737
No,Yes,1051.998449,12376.09598
No,Yes,1085.83808,18890.22808
No,No,1656.173272,41133.12685
No,Yes,242.6526089,20426.79397
No,Yes,602.3064955,12927.7128
No,No,187.5973026,59660.99704
No,No,331.2970819,34497.74268
No,No,911.3877951,57131.32037
No,No,391.4082005,39761.56184
No,No,1450.349184,33957.18196
No,No,819.9169885,28960.11281
No,Yes,1590.176413,18666.41221
No,Yes,1256.61487,22493.50126
Yes,Yes,1889.33211,22652.10963
No,No,743.6853749,10774.97191
No,No,343.1944994,29555.90547
No,No,534.9731547,44079.33287
No,No,1207.697906,34857.54031
No,No,564.8138972,39829.41683
No,Yes,495.3652633,22938.13687
No,No,902.5138231,38647.52189
No,Yes,1741.273354,18544.05165
No,No,1166.642625,52700.10969
No,Yes,631.15977,23245.07076
No,Yes,1076.977966,14668.38071
Yes,No,1243.554025,37634.3464
No,No,2113.019023,34747.75578
No,No,1296.060997,43313.28299
No,No,1088.674077,47147.72595
No,No,824.7317041,42313.51575
No,No,684.2948414,37011.18328
No,No,37.3648865,26221.5179
No,Yes,878.1490055,18414.57007
No,No,904.2415222,40683.46035
No,Yes,942.042215,22181.39455
No,Yes,957.4925363,16323.36476
No,No,285.2908758,17606.63593
No,Yes,1468.382748,19846.06475
No,No,322.7130195,27668.5761
No,No,414.1340631,40877.22645
No,No,1105.002812,36812.70609
No,No,0.445756769,31934.83798
No,No,619.7013996,13902.179
No,No,293.8693202,56676.80175
No,Yes,637.3827283,19704.91942
No,No,1109.528617,69325.07982
No,No,1223.112944,52903.46137
No,Yes,1183.69295,13081.66106
No,No,569.7908726,54335.2241
No,No,625.5319229,46026.48791
No,No,833.6552993,16908.7781
No,No,866.0459226,44827.26588
No,Yes,945.4798492,17279.28681
No,No,1554.845545,43901.80532
No,No,575.7683453,51927.7468
No,No,1141.603687,38722.96119
No,No,1146.64022,45376.55648
No,No,0,34305.91868
No,No,434.7147713,35454.75542
No,No,1026.13443,39135.63696
No,Yes,1302.797206,29252.36143
No,No,690.7058706,59561.9052
No,No,574.4516329,40727.64293
No,No,0,43346.62226
No,Yes,251.3060237,13058.60666
No,Yes,1252.113954,16490.70693
No,No,207.8952069,52249.31234
Yes,No,1753.084389,48965.34697
No,Yes,1279.935227,21107.52024
No,No,862.8765137,36461.90113
No,No,1143.541405,33394.9791
No,No,1253.18164,71238.5506
No,No,624.0839722,25557.63967
No,Yes,1027.86107,14322.08836
Yes,No,1964.014684,50553.53452
No,No,752.4261091,32539.64501
No,No,953.9298177,32640.14405
No,No,773.2042127,66749.43344
No,No,432.7910885,52238.08744
No,No,797.7340162,31616.80024
No,No,240.8415528,56089.15425
No,No,662.3158574,31815.34656
No,Yes,1056.36555,15432.39599
No,No,741.0875961,43015.53915
No,No,0,42284.68217
No,No,981.9544898,41123.21247
No,No,1569.835666,42781.3833
No,No,136.5055213,45596.10783
No,Yes,731.9517153,18117.42791
No,No,717.8107678,32040.93126
No,Yes,1005.176223,18262.17614
No,No,561.9283609,31192.91272
Yes,No,2033.19179,44998.28744
No,No,638.8174557,46704.738
No,Yes,1104.949687,11528.99966
No,No,0,29514.03361
No,No,633.7666725,34290.60492
No,Yes,1526.025134,20894.07666
No,No,522.7662715,43026.32913
No,No,853.1031276,47381.72423
No,No,1225.225152,39338.86212
No,Yes,1559.627869,22047.78161
No,No,260.3399357,34932.49376
No,No,1320.943245,50505.3669
No,No,1443.64839,45089.38954
No,No,791.6382334,30303.60678
No,No,922.6664691,33445.48969
No,No,80.75286364,35887.54636
No,No,193.3585386,34728.02143
No,No,939.0985018,45519.01898
No,No,1336.803015,30787.15572
Yes,No,1488.779562,49803.29308
No,Yes,375.1967469,13709.20533
No,Yes,773.3811632,18978.18845
No,No,581.4231695,44600.6628
No,No,461.0502494,43147.77203
Yes,Yes,1424.559323,25398.19744
No,Yes,1139.396214,17139.84809
No,No,1032.20327,41673.73415
No,No,96.64183869,44556.21942
No,No,338.7794082,42678.71319
No,Yes,1331.425462,13793.18518
No,No,0,34479.62349
No,No,616.25397,42436.68644
No,No,599.8008625,30146.63574
No,Yes,1466.56289,20904.44788
No,No,593.3038909,49925.32392
No,No,786.98126,49432.95276
No,No,926.9853267,48753.31287
No,No,1175.420433,37462.64333
No,Yes,1697.749667,23295.84328
No,No,575.5143833,54203.19021
No,No,1386.302444,54404.48169
No,Yes,1222.245092,23152.7231
No,No,1556.194194,26905.58075
No,No,1103.92188,52821.53485
Yes,No,1496.07211,40214.62083
No,Yes,975.642874,25920.32191
No,Yes,781.1742571,23403.06377
No,Yes,940.4354663,18939.84279
No,No,375.32962,32531.21576
No,No,627.8761333,51770.45835
No,No,1304.383209,49371.95691
No,No,1496.23237,37534.32924
No,Yes,1005.593829,15851.48265
No,No,828.8577543,46060.85293
No,Yes,1144.35852,18903.37844
No,No,1386.191949,42537.99079
No,Yes,1321.805206,11453.61153
No,No,1121.151251,35765.70649
No,No,547.8633422,45966.35106
No,No,813.9973412,42461.56142
No,No,75.18398526,52166.00597
No,No,598.2192978,28621.12542
No,Yes,63.03632327,12308.01832
No,No,0,48642.25451
No,No,1553.703309,35929.16355
No,No,813.7160939,46419.99708
No,No,1386.176753,42875.00602
No,No,933.7673154,43693.52116
No,Yes,1240.0956,20134.64729
No,No,0,33781.65631
No,No,613.5818624,30833.80206
No,No,253.5167956,53125.48345
No,Yes,947.8858454,17094.47889
No,Yes,112.8119095,16100.57083
No,Yes,827.0413054,18892.82129
No,No,484.679499,43900.09156
No,Yes,271.2497049,25157.73142
No,No,1018.248906,52509.74244
No,No,0,43730.76665
No,Yes,0,16421.48992
No,No,1101.803715,36555.4627
No,Yes,1471.897822,18913.03822
No,No,1057.71318,40707.61877
No,No,352.5505372,17626.16713
No,No,1029.819308,50635.89081
No,No,1308.663094,35964.79193
No,Yes,1581.790489,10537.52984
No,No,918.1189019,53710.2153
No,No,637.8002911,40323.55907
No,No,369.041788,38468.24465
No,Yes,985.0926986,18499.96154
No,No,306.9569266,32428.81291
No,No,1205.913239,43715.41376
No,No,1079.502963,40504.91545
No,No,555.2884886,40046.42198
No,No,905.0116944,39293.98251
No,Yes,1348.956074,20870.26798
No,Yes,1461.833249,19252.23729
No,No,443.4469923,29811.36345
Yes,No,2024.105018,51508.86888
No,No,1516.551152,39368.14187
No,Yes,520.5576465,18256.28839
No,No,850.5480987,44501.91504
No,No,926.4896733,49919.96729
No,Yes,1275.824225,9611.963157
No,No,249.5983832,20684.23741
No,Yes,1564.471411,19372.8216
No,No,443.1755645,37639.98243
No,No,323.5469083,33991.99111
No,Yes,512.3202025,24949.62161
No,Yes,524.7606336,14154.91347
No,No,741.4204609,38660.99965
No,Yes,1994.049188,14305.11147
No,No,1175.715193,24000.89494
No,No,284.0487757,41243.85479
No,No,565.5053845,39109.30967
No,No,47.74566544,31150.37469
No,No,776.9548658,45083.3202
No,No,353.7390971,65526.80974
No,No,76.13224922,53594.42001
No,No,839.6035976,45994.64473
No,Yes,754.4840226,22425.53548
No,Yes,833.1207736,23630.27367
No,No,277.2949179,27548.9503
No,No,1594.697189,37091.87383
No,No,0,40393.47543
No,Yes,1281.617091,14236.09199
No,No,1469.703786,40174.95035
No,No,0,38165.68831
No,No,891.403241,46611.73164
No,No,493.7649099,51518.05525
No,Yes,884.6140116,24306.65035
No,No,0,32582.74556
No,No,1028.520386,47944.60096
No,Yes,425.8317403,13275.91441
No,No,1132.358062,52489.76422
No,No,965.2738039,46218.46056
Yes,No,2499.01675,51504.29396
No,Yes,1435.181264,11346.84187
No,Yes,1391.19636,8637.963307
No,Yes,1804.413369,17665.54905
No,Yes,321.7950672,19229.22587
No,No,1506.669829,41931.70448
Yes,Yes,1402.267516,12104.31561
Yes,No,1379.430717,38881.96935
No,No,1232.978729,57182.33212
No,No,134.8580208,35755.86662
No,Yes,422.9140174,18787.33703
No,No,1373.564213,21785.25275
No,No,661.4258876,55591.55703
No,No,1427.718421,27425.67495
No,No,938.6378621,39459.76704
No,No,608.4289941,56483.0569
No,No,1477.532394,46965.13826
No,Yes,1470.588741,17876.29269
No,Yes,1488.598859,20739.62679
No,No,0,49608.00617
No,Yes,328.0383342,19566.26724
No,Yes,1333.806128,21087.32352
No,No,764.5347169,40593.28542
No,No,110.326679,52106.2049
Yes,Yes,2502.684931,14947.51975
No,No,604.3155154,36592.75684
No,Yes,1595.288158,22645.04006
No,No,0,50076.26357
No,No,440.6376501,50902.13614
No,Yes,876.9186246,13372.51292
No,No,1366.890314,35566.95637
No,No,1129.975937,32795.04634
No,No,1077.020824,56862.06694
No,No,1411.074241,26040.00459
No,No,0,45788.49211
No,No,861.652948,27355.80502
No,No,1185.661115,56483.5372
No,No,901.5539184,57100.41767
No,Yes,773.7302157,14841.98962
No,No,1387.973385,30716.64306
No,No,1207.694726,37355.94434
No,Yes,455.7164377,12587.40145
No,Yes,550.8950488,19110.07447
No,Yes,1484.805423,22965.17668
No,Yes,441.6261268,15261.70803
No,No,810.4120752,28056.78391
No,No,1137.039899,49810.89999
No,Yes,1402.407716,13870.96968
No,No,1541.812806,29374.92888
No,No,898.9807259,63041.22478
No,Yes,700.3311593,18702.956
No,Yes,895.4580635,23795.5515
No,No,770.1321919,48489.37866
No,No,841.951731,53779.01825
No,No,44.31361993,30449.25019
No,No,377.3003603,42257.49319
No,No,264.8011505,49216.24815
No,No,522.0216391,37341.89878
No,No,1681.916005,41866.55806
No,No,1069.539368,55421.55279
No,No,375.7009493,37925.97462
No,Yes,670.991526,19835.96905
No,No,318.9125682,49305.55317
No,Yes,955.1202176,25314.85309
No,No,1123.793439,24901.99634
No,No,993.5808787,34836.25272
No,No,278.8052603,54559.11666
No,No,1553.289604,44150.16209
No,No,0,34522.88556
No,No,483.5913011,36497.46846
No,Yes,311.5305491,18534.43072
No,No,536.2538616,32994.15136
No,No,127.7079183,27483.895
Yes,Yes,1507.333948,23898.87823
No,No,1351.03593,40946.60552
No,No,723.1989866,42751.76524
No,Yes,1041.202799,22618.42415
No,No,1102.110109,34246.69491
No,Yes,420.3702643,16419.71297
Yes,No,1278.4073,36675.60688
No,No,542.469658,52741.81067
No,No,401.8290422,47175.61452
No,No,506.5058716,51114.31972
No,No,1160.499604,23498.3002
No,No,1277.795913,56605.59886
No,Yes,1200.624471,18973.90768
No,Yes,1418.586072,11556.69531
No,Yes,480.3397036,14592.8404
No,No,370.5300188,31139.72184
No,No,737.6852405,51138.26546
No,No,501.921446,41366.67789
No,No,1682.201224,30441.55485
No,Yes,813.4527916,21073.98883
No,No,683.8262514,46937.62287
No,Yes,1036.600444,15197.24851
No,Yes,471.1433887,24945.03775
No,No,336.4196404,39707.04233
No,Yes,443.7230439,13136.83042
No,No,967.1388884,35269.12297
No,No,549.2759696,15706.21509
No,No,1601.160056,17974.74118
No,No,902.1378198,59695.29046
No,No,0,37553.55105
No,No,1433.183548,41744.31508
No,Yes,502.7977355,13376.05334
No,No,433.4528187,35858.9302
No,No,406.4267183,36750.49898
No,No,935.481005,56610.81557
No,Yes,1545.830641,12160.84228
No,No,93.94056279,19811.33054
No,Yes,192.4111547,24050.37172
No,No,716.9202275,24015.51912
No,Yes,1157.139538,21222.41554
No,No,72.16974028,39560.63498
No,Yes,1417.268258,20464.02574
No,No,1195.483956,38452.64134
No,No,559.1186503,55007.2651
No,No,0,37499.68927
No,No,359.2257409,25243.09848
Yes,Yes,2123.369217,23836.46426
No,No,1316.542384,20353.49883
No,No,1172.30089,34513.61085
No,No,1453.083637,36828.32719
No,Yes,323.9570867,12327.24399
No,No,1152.550664,27346.03061
No,No,1333.998166,57662.12193
No,No,709.6586991,37992.21295
No,No,731.3091222,33126.84977
No,Yes,279.3155744,19742.03706
No,No,0,17059.36832
No,Yes,630.704463,16501.809
No,No,543.0371297,31268.09516
No,No,618.881502,27906.58962
No,Yes,1053.161735,25222.97884
No,Yes,0,19622.57717
No,Yes,1762.352183,17032.34235
No,No,0,43943.24491
No,No,469.1519745,30366.7196
No,No,699.7625588,32881.30451
No,No,446.1427252,42611.58355
No,No,571.1799476,39682.80287
No,No,952.3348213,44864.15486
No,No,584.6670228,55682.4667
No,No,174.3678659,47750.12061
No,Yes,671.8017009,15299.25989
No,No,1339.55551,53585.76133
No,No,0,49232.70655
No,Yes,1579.070977,21101.20461
No,No,917.3235409,40193.8381
No,No,251.4282215,25962.05919
No,No,998.3620611,38385.29131
No,No,828.2325106,42246.21736
No,Yes,1500.283089,16943.02902
No,No,1142.637976,26731.09036
No,Yes,1415.198823,16737.51871
No,No,198.7309179,33512.93037
No,No,341.7692502,41662.74261
No,Yes,146.7353634,12716.21283
No,No,1576.306916,30547.79997
No,No,1830.471547,24053.47692
No,No,368.8007286,34526.03537
No,Yes,1026.576284,23636.55277
No,No,0,36225.50725
No,No,241.3360311,40122.40162
No,No,1272.053891,44895.5933
No,No,361.2007027,49395.02674
No,No,1464.009916,32023.59552
No,Yes,815.0774084,18445.6597
No,Yes,1026.128247,16430.64112
No,No,630.7255595,30466.37852
No,No,1624.126432,16054.30421
No,No,744.7326369,44965.04641
No,No,1439.296779,36170.59837
No,Yes,1491.050998,13033.12274
No,Yes,0,13334.24013
No,No,1162.699796,27206.66185
No,No,1463.593161,34064.87872
No,Yes,1309.697543,15536.23876
No,No,920.6474223,37936.08914
No,Yes,6.318864439,18912.61406
No,No,128.9911619,56946.4364
No,Yes,1323.289063,21149.31369
No,No,383.2157693,15233.31635
No,No,267.380973,32265.11891
No,No,429.074698,48109.80825
No,No,711.003891,51035.74577
No,Yes,309.5241479,12135.03813
No,Yes,1317.926258,14070.16706
No,No,427.3328427,55503.07363
No,No,872.8569657,31471.54539
No,No,1105.556173,38886.03581
No,No,678.0189216,59416.77886
No,Yes,1164.63073,17929.65298
No,No,214.9016261,33904.57772
No,No,721.5867078,50952.48482
No,Yes,224.338769,18282.2166
No,Yes,1199.237774,13809.35049
No,No,580.0545844,37278.27931
No,No,821.4936019,34739.39481
No,No,602.8629316,37849.13424
No,Yes,377.7676037,14021.5889
No,No,727.632558,38431.15806
No,Yes,600.4308598,18538.30171
No,No,993.5916771,26682.32857
No,No,1096.587037,47235.45313
No,No,1603.333397,43474.6376
No,No,1146.971428,30637.2973
No,No,1342.17534,58049.99404
No,Yes,1663.687014,19847.69861
No,No,1005.247966,41308.25485
No,No,962.8949273,25063.49298
No,Yes,1092.620656,27128.16725
No,No,919.3433464,43287.90231
No,Yes,176.8405782,20021.69339
No,No,460.6044655,38818.18164
No,Yes,782.5448463,20593.52669
No,No,613.7429339,56951.3597
No,No,362.1034983,39658.95045
No,No,861.6819237,49672.34718
No,Yes,936.4734896,19389.48003
No,No,1222.737042,68564.99068
No,No,794.4867872,44145.21585
No,No,0,13573.5624
Yes,No,2220.966201,40725.09621
No,No,523.2162452,38063.40167
Yes,No,1907.377311,42346.82846
No,Yes,1809.463468,18804.72386
No,No,1392.261315,32283.38838
No,No,1349.466456,35870.01951
No,No,621.7362508,51595.75172
No,Yes,1273.581981,18475.19238
No,No,636.2405203,17355.7575
No,No,680.4518871,33192.4018
No,No,836.8498663,27936.51892
No,Yes,1115.10674,19169.07158
No,Yes,799.7433408,16147.57662
No,Yes,996.3868788,20070.81392
No,No,1632.808045,33455.90111
No,No,439.8374803,24452.6466
No,No,276.7453134,50523.67789
No,No,1715.315063,22824.09762
No,No,848.6936359,29042.5594
No,Yes,323.5033574,19144.81572
No,No,793.6122324,24973.20848
No,No,612.0784475,39443.95741
No,Yes,1418.429004,14907.07001
No,Yes,1466.939439,19139.62963
No,Yes,440.7900554,19896.02967
No,No,0,53432.61549
No,No,885.180222,46571.77169
No,No,635.9697054,42451.61434
No,No,664.8163017,32894.80407
No,No,1100.238779,34281.25517
No,Yes,1606.320366,13422.30712
No,Yes,1704.427857,20892.31412
No,No,1295.991633,39799.99754
No,No,468.412124,22943.12569
No,No,303.7832118,44745.11955
No,No,971.709025,33774.89191
Yes,No,1758.420947,49787.45657
No,Yes,1334.701119,24621.96305
No,No,982.6992113,40194.46538
No,No,52.03888628,14680.10005
No,No,401.5035397,25010.80009
No,No,1456.849378,40186.53088
No,No,772.9245771,42678.38808
No,Yes,1844.361718,14238.11325
No,Yes,1015.511397,21362.93892
No,No,988.6780269,31210.24323
No,No,1072.744106,45704.83957
No,No,1576.900672,39835.34872
No,No,840.1051582,33976.70754
No,Yes,1210.438929,19022.19227
No,Yes,714.5496128,13431.84165
No,Yes,607.094029,16373.93446
No,No,413.3635225,43071.18631
No,No,1184.212015,34990.58061
No,No,273.6022741,27996.5771
No,Yes,871.8152195,9788.57126
No,No,1724.556817,46397.45231
No,Yes,1107.40038,15661.57973
No,Yes,1161.407345,18420.29889
No,Yes,107.6025084,17941.73917
No,No,136.4220356,42719.89406
No,No,682.035984,30288.9418
No,Yes,791.5303591,18342.73735
No,No,457.8690747,43134.54801
No,No,1514.963236,36403.03614
No,No,816.0938872,37763.03651
No,No,1241.954243,41952.11577
No,No,932.2025461,49214.70512
No,No,608.1084466,46962.78701
No,Yes,627.5932466,15423.20763
No,Yes,593.0552412,22786.91671
No,No,187.3101926,31140.74672
No,No,736.4757788,39538.3308
No,Yes,838.0811589,23698.70725
No,No,511.5159962,43737.18181
No,No,355.3596461,65798.92003
No,No,1138.396686,24098.34886
No,No,828.0049554,53806.31628
No,No,1218.553005,51224.91731
No,No,316.0121309,34250.5216
No,Yes,480.4697653,14866.61225
No,No,152.5030074,39502.8368
No,No,1129.316466,46689.9794
No,Yes,887.29064,14958.55147
No,No,938.4369137,34184.94288
No,No,1076.665439,43972.69386
Yes,No,1575.487818,35735.45501
No,No,148.1459807,43104.38609
Yes,No,1865.635779,49604.88213
No,Yes,633.7691889,14109.82181
No,Yes,0,23422.13722
No,No,922.817168,50800.35901
No,No,4.712141697,28521.36688
No,No,1198.175927,42968.63988
No,No,1726.618698,43814.96127
No,No,1075.219721,30485.05974
No,Yes,883.9235437,14740.13868
No,No,1099.292985,47625.30546
No,No,948.9651331,45456.9288
No,Yes,814.6300753,22948.15776
No,No,687.2929387,35989.22765
No,No,693.6715894,32578.60631
No,No,814.8431184,28526.21683
No,No,1031.974601,59555.86581
No,No,1319.483579,62054.98639
No,No,1366.026022,51551.10832
No,No,1033.455043,55487.21989
No,No,0,50231.44734
No,No,857.5823611,54372.89419
No,No,1156.289558,33959.73853
No,No,1713.26359,34005.8614
No,Yes,902.9807197,15076.33854
No,Yes,212.0421829,16179.30775
No,No,632.8039803,51149.42525
No,Yes,378.0211154,19571.3923
No,No,999.5380168,43934.85626
No,No,970.8525458,49043.78232
No,No,1319.187613,35466.24186
No,No,286.3299636,59576.65032
No,No,830.5718756,39723.76866
No,Yes,657.5321356,19395.73893
No,No,786.6410085,57704.64461
No,No,111.0619105,40675.32738
No,No,298.2365837,27838.68412
No,Yes,819.8586726,19802.46107
Yes,No,1790.674983,44607.42902
No,No,883.4719996,44207.33303
No,Yes,384.8313281,17844.51751
Yes,No,1567.610704,38785.35768
No,Yes,927.7727236,18148.06928
No,No,796.3261454,28616.70904
No,No,652.5533166,32438.0581
No,No,315.0122984,44690.49774
No,No,1609.797453,38756.45469
No,No,851.7962751,57950.77175
No,No,460.2078669,44527.27275
No,No,1203.828964,41484.93943
Yes,No,2074.807589,38988.85925
No,No,1243.708322,37926.10524
No,Yes,1373.037835,19457.6093
No,No,449.4126863,52892.25015
No,No,126.5585946,69541.9486
No,No,387.2361429,24243.94446
Yes,Yes,2332.878254,11770.23412
No,No,1359.438493,24411.13474
No,No,469.3317131,58360.38912
No,No,111.2949539,40086.69012
No,No,1443.875165,54355.72614
No,No,396.820316,51560.0281
No,Yes,146.1511448,15160.48947
No,No,607.2000058,36615.82944
No,No,1708.149967,46416.94558
No,No,956.533337,53702.54156
No,Yes,676.6132706,16148.18637
No,Yes,238.3181069,17194.15414
No,Yes,0,15967.61421
No,Yes,740.7379512,13065.56594
No,Yes,933.7116933,11810.55457
No,No,860.0343646,33740.69911
