Sold Price,DOM,Garage Capacity,HOA Fee,Irregular Shape,Quadrant,School District,Sold Terms,Total Bedrooms,Total Bathrooms,Total Square Feet,Year Built,Zip,year_sold,month_sold,built_after_2000
313900,6,2,0,No,NE,Cache,FHA,5,2,2052,2017,84319,2020,9,1
328500,6,2,0,No,NW,Cache,FHA,5,3,2598,2001,84319,2020,9,1
389000,6,4,0,No,SE,Cache,Conventional,6,4,3606,2015,84319,2018,7,1
193400,7,0,0,No,NW,Cache,FHA,4,2,1455,1981,84319,2020,8,0
201500,7,0,30,No,SE,Cache,FHA,4,3,2164,1998,84319,2018,3,0
199900,7,0,0,No,SE,Cache,USDA Rural Development,4,3,2368,1919,84319,2018,1,0
211000,7,2,0,No,SE,Cache,FHA,5,2,1971,1975,84319,2018,7,0
203000,7,2,110,No,SE,Cache,USDA Rural Development,3,3,1380,2009,84319,2019,6,1
220400,7,2,0,No,SE,Cache,FHA,5,2,2129,1998,84319,2018,8,0
225000,7,1,35,Yes,SE,Cache,FHA,4,2,2096,1998,84319,2018,9,0
225000,7,2,85,No,NW,Cache,USDA Rural Development,3,3,1789,2016,84319,2020,4,1
224900,7,2,110,No,SE,Cache,Conventional,3,3,1460,2020,84319,2020,11,1
230000,7,2,0,No,SE,Cache,USDA Rural Development,3,2,1836,1998,84319,2019,9,0
232000,7,2,110,No,SE,Cache,Conventional,2,3,1534,2009,84319,2020,9,1
230000,7,2,75,No,SE,Cache,Conventional,3,2,1500,2017,84319,2019,9,1
240400,7,2,110,No,SE,Cache,FHA,3,3,1575,2020,84319,2020,4,1
236500,7,2,0,No,SE,Cache,FHA,2,2,1587,1999,84319,2019,6,0
275000,7,3,0,No,NE,Cache,Conventional,3,2,1674,2001,84319,2019,6,1
280000,7,2,0,No,SE,Cache,Conventional,4,2,2646,2002,84319,2020,1,1
300000,7,2,0,No,SE,Cache,Conventional,5,3,2827,2007,84319,2018,2,1
330000,7,2,0,No,SE,Cache,USDA Rural Development,5,2,2325,2004,84319,2020,10,1
366900,7,3,0,No,SE,Cache,Conventional,3,2,3120,2020,84319,2020,4,1
449900,7,2,0,No,SE,Cache,Conventional,6,3,3590,2013,84319,2020,10,1
223000,8,2,75,No,SE,Cache,FHA,2,2,1477,2016,84319,2019,3,1
217900,8,2,110,No,SE,Cache,Conventional,3,3,1404,2020,84319,2020,8,1
251600,8,2,0,No,SE,Cache,Other,4,2,2936,1963,84319,2019,6,0
242500,8,0,0,No,SE,Cache,FHA,4,2,1728,1999,84319,2020,4,0
270000,8,2,110,No,SE,Cache,Conventional,3,3,1458,2010,84319,2020,11,1
279900,8,0,0,No,SE,Cache,USDA Rural Development,4,2,2012,1999,84319,2020,10,0
450000,8,2,0,No,SE,Cache,Conventional,4,4,2597,1999,84319,2020,11,0
145000,9,1,110,No,SE,Cache,Conventional,2,1,914,2011,84319,2019,2,1
154000,9,0,0,No,SE,Cache,Cash,3,1,1584,1918,84319,2020,6,0
209000,9,2,110,No,SE,Cache,USDA Rural Development,2,3,1562,2009,84319,2020,3,1
214000,9,2,60,No,NW,Cache,FHA,3,3,1785,2017,84319,2019,12,1
220800,9,2,110,No,SE,Cache,Other,3,3,1404,2020,84319,2020,9,1
222900,9,2,110,No,SE,Cache,USDA Rural Development,3,3,1404,2020,84319,2020,10,1
223000,9,2,75,No,SE,Cache,Conventional,2,2,1405,2015,84319,2019,11,1
280000,9,4,0,Yes,NW,Cache,Cash,4,3,2636,1973,84319,2018,1,0
322440,9,3,0,No,SE,Cache,Conventional,4,3,2396,2018,84319,2018,12,1
345000,9,2,105,Yes,NW,Cache,Cash,5,4,3245,2016,84319,2018,4,1
340000,9,2,0,Yes,NW,Cache,Conventional,4,3,2675,2001,84319,2020,8,1
223900,10,2,110,No,SE,Cache,FHA,3,3,1575,2019,84319,2019,11,1
272000,10,2,10,No,NW,Cache,FHA,5,3,2620,2000,84319,2018,6,1
290000,10,2,0,No,NW,Cache,USDA Rural Development,3,2,2184,1963,84319,2020,10,0
208000,11,2,35,No,SE,Cache,USDA Rural Development,3,2,2252,1997,84319,2018,10,0
239900,11,2,110,No,SE,Cache,USDA Rural Development,3,3,1575,2020,84319,2020,6,1
259900,11,4,0,No,SE,Cache,Cash,4,2,2181,1977,84319,2018,5,0
310600,11,2,0,No,SE,Cache,USDA Rural Development,3,2,3078,2019,84319,2019,7,1
340900,11,3,35,Yes,SE,Cache,FHA,4,3,2449,2019,84319,2019,6,1
355000,11,2,0,No,SE,Cache,Conventional,4,3,3601,2016,84319,2018,9,1
415000,11,3,0,No,SE,Cache,Conventional,4,3,4135,2015,84319,2020,8,1
530000,11,4,0,No,SW,Cache,Conventional,4,3,3786,2000,84319,2019,5,1
107000,12,0,10,No,NE,Cache,FHA,2,2,960,1977,84319,2018,5,0
217900,12,2,110,No,SE,Cache,Conventional,3,3,1404,2020,84319,2020,9,1
244000,12,2,0,No,SE,Cache,USDA Rural Development,4,2,2038,1975,84319,2019,10,0
294000,12,2,10,No,NW,Cache,Conventional,5,2,2308,1999,84319,2019,7,0
318000,12,2,0,No,SE,Cache,Conventional,3,2,2892,2020,84319,2020,3,1
197570,13,2,110,No,SE,Cache,FHA,3,2,1680,2018,84319,2018,7,1
208000,13,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2019,84319,2019,8,1
222900,13,2,110,No,SE,Cache,FHA,3,3,1460,2020,84319,2020,7,1
245000,13,2,0,No,SE,Cache,FHA,5,2,1713,1999,84319,2018,8,0
247000,13,2,0,No,NW,Cache,FHA,4,2,2270,1900,84319,2019,8,0
298900,13,2,0,No,SE,Cache,Conventional,4,3,2598,2004,84319,2019,11,1
144000,14,2,0,No,NW,Cache,USDA Rural Development,2,1,1018,1981,84319,2018,6,0
167000,14,0,0,No,SW,Cache,USDA Rural Development,2,2,1347,1979,84319,2019,12,0
190000,14,0,0,No,SE,Cache,FHA,3,1,1411,1895,84319,2019,11,0
212900,14,2,110,No,SE,Cache,FHA,3,3,1404,2020,84319,2020,5,1
220000,14,2,110,No,SE,Cache,Conventional,3,3,1767,2018,84319,2019,7,1
236900,14,2,110,No,SE,Cache,Conventional,3,3,1575,2020,84319,2020,4,1
236900,14,2,110,No,SE,Cache,USDA Rural Development,3,3,1575,2020,84319,2020,5,1
253900,14,2,110,No,SE,Cache,Other,3,3,1697,2020,84319,2020,7,1
417900,14,3,0,No,SE,Cache,Conventional,3,2,3406,2020,84319,2020,9,1
222900,15,2,110,No,SE,Cache,Conventional,3,3,1460,2020,84319,2020,7,1
220000,15,0,0,No,SE,Cache,FHA,5,1,2134,2004,84319,2018,9,1
247900,15,2,110,No,SE,Cache,Other,3,3,1736,2018,84319,2020,6,1
296000,15,2,0,No,NW,Cache,Conventional,5,3,2624,1975,84319,2020,10,0
204900,16,2,110,No,SE,Cache,Conventional,3,3,1404,2019,84319,2020,1,1
205000,16,0,0,No,SE,Cache,USDA Rural Development,3,2,1632,1970,84319,2019,10,0
224900,17,2,110,No,SE,Cache,Conventional,2,2,2534,2018,84319,2018,2,1
244360,17,2,110,No,SE,Cache,Conventional,3,3,1575,2020,84319,2020,3,1
244900,17,2,110,No,SE,Cache,Conventional,3,3,1697,2020,84319,2020,3,1
232000,17,2,0,No,SE,Cache,Conventional,4,3,2062,1995,84319,2018,11,0
273000,17,1,0,No,NE,Cache,FHA,4,2,2604,1937,84319,2020,7,0
233000,18,2,0,No,SE,Cache,USDA Rural Development,5,3,2800,1974,84319,2019,6,0
260000,18,2,0,No,SE,Cache,USDA Rural Development,3,3,1748,2006,84319,2020,1,1
300000,18,2,0,No,NW,Cache,FHA,5,2,2352,1979,84319,2020,6,0
330000,18,2,35,No,SE,Cache,FHA,3,2,1649,2020,84319,2020,10,1
196550,19,2,10,No,NW,Cache,FHA,5,3,2252,2000,84319,2018,8,1
214900,19,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2020,84319,2020,4,1
225000,19,1,0,No,SW,Cache,USDA Rural Development,4,2,1920,1976,84319,2019,12,0
332900,19,2,0,No,SE,Cache,Conventional,3,2,1539,2020,84319,2020,4,1
400000,19,4,0,No,SE,Cache,Cash,5,3,3120,2017,84319,2020,4,1
202000,20,2,110,No,SE,Cache,Cash,3,3,1460,2019,84319,2019,6,1
231900,20,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2020,84319,2020,9,1
229900,20,2,110,No,SE,Cache,Other,3,4,2105,2009,84319,2019,11,1
234900,20,2,110,No,SE,Cache,Cash,3,3,1575,2020,84319,2020,3,1
260000,20,3,0,No,SW,Cache,Conventional,4,3,2666,1954,84319,2019,7,0
310000,20,2,0,No,SE,Cache,Conventional,5,3,2588,2007,84319,2020,3,1
182000,21,2,60,No,NW,Cache,Conventional,3,3,1785,2017,84319,2018,1,1
181900,21,0,0,No,SE,Cache,Conventional,4,2,2064,1972,84319,2018,3,0
205000,21,0,0,No,SE,Cache,Conventional,4,2,2064,1971,84319,2019,7,0
239900,21,2,0,No,SE,Cache,Conventional,3,1,2146,1971,84319,2020,4,0
280000,21,2,0,No,SE,Cache,Conventional,3,1,1760,1909,84319,2020,6,0
321000,21,2,0,No,SE,Cache,FHA,5,3,2715,2007,84319,2019,9,1
410000,21,2,50,No,NW,Cache,Conventional,6,4,3887,2015,84319,2020,7,1
168000,22,1,0,No,NW,Cache,FHA,3,1,1371,1927,84319,2018,8,0
207000,22,2,110,No,SE,Cache,Conventional,3,3,1460,2019,84319,2019,7,1
210000,22,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2019,84319,2019,9,1
210900,22,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2020,84319,2020,4,1
225000,22,2,110,No,SE,Cache,FHA,3,4,2107,2008,84319,2019,7,1
247000,22,2,110,No,SE,Cache,FHA,3,3,1575,2020,84319,2020,7,1
263800,22,2,0,No,NW,Cache,Conventional,3,3,1849,2006,84319,2019,5,1
277000,22,2,0,No,SE,Cache,USDA Rural Development,4,2,2152,1996,84319,2019,12,0
278000,22,1,0,No,NE,Cache,Cash,3,2,1704,1900,84319,2020,5,0
297400,22,2,0,Yes,SE,Cache,FHA,3,2,2785,2019,84319,2019,5,1
175000,23,2,35,No,SE,Cache,Cash,3,2,1278,1996,84319,2018,5,0
249000,23,2,0,No,NW,Cache,VA,3,3,1780,2010,84319,2018,11,1
280000,23,4,0,No,SE,Cache,FHA,2,2,2400,1922,84319,2019,1,0
449900,23,3,105,No,NW,Cache,Other,6,3,3870,2018,84319,2018,6,1
200000,24,2,110,No,SE,Cache,Conventional,3,3,1404,2019,84319,2019,8,1
202700,24,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2019,84319,2019,8,1
198000,24,2,65,No,NW,Cache,Cash,2,2,1186,2016,84319,2018,10,1
212900,24,2,110,No,SE,Cache,USDA Rural Development,3,3,1404,2020,84319,2020,6,1
280000,24,2,0,No,SE,Cache,USDA Rural Development,5,2,2184,1975,84319,2020,8,0
317000,24,2,0,No,NW,Cache,Conventional,3,2,3166,1998,84319,2019,6,0
176500,25,2,60,No,NW,Cache,Conventional,3,3,1785,2017,84319,2018,1,1
217900,25,2,90,No,SE,Cache,VA,3,3,1461,2011,84319,2019,9,1
222900,25,2,110,No,SE,Cache,FHA,3,3,1460,2020,84319,2020,7,1
244900,25,2,0,No,NW,Cache,FHA,5,2,1902,2008,84319,2018,9,1
259900,25,2,0,No,SE,Cache,VA,3,2,2785,2018,84319,2018,4,1
265000,25,2,0,No,SE,Cache,Conventional,2,2,2112,1928,84319,2019,6,0
267000,25,2,0,No,NW,Cache,FHA,5,2,2352,1979,84319,2018,9,0
200400,26,2,110,No,SE,Cache,Conventional,3,3,1460,2019,84319,2019,5,1
193500,26,1,35,No,SE,Cache,USDA Rural Development,3,2,1020,1998,84319,2019,7,0
204500,26,2,60,No,NW,Cache,FHA,3,3,1785,2017,84319,2018,3,1
216900,26,2,110,No,SE,Cache,VA,3,3,1460,2020,84319,2020,7,1
244900,26,2,110,No,SE,Cache,Other,3,3,1706,2020,84319,2020,2,1
260000,26,2,0,No,SE,Cache,FHA,5,2,2680,1955,84319,2018,9,0
404650,26,3,0,Yes,SE,Cache,Conventional,3,2,3530,2019,84319,2019,5,1
193000,27,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2019,84319,2019,5,1
207000,27,2,0,No,NW,Cache,Conventional,2,1,1078,1915,84319,2019,12,0
256100,27,0,0,No,NW,Cache,Other,4,2,2768,1959,84319,2019,6,0
279900,27,2,0,No,SW,Cache,Conventional,3,3,1670,2016,84319,2020,5,1
369900,27,2,0,No,NW,Cache,Conventional,5,3,3179,2006,84319,2020,7,1
577000,27,3,0,No,SW,Cache,Conventional,6,4,3983,2016,84319,2020,10,1
204300,28,2,60,No,NW,Cache,FHA,3,3,1785,2018,84319,2018,7,1
207560,28,2,110,No,SE,Cache,FHA,3,3,1460,2019,84319,2019,11,1
213900,28,2,110,No,SE,Cache,FHA,3,3,1460,2020,84319,2020,5,1
254500,28,2,0,No,SE,Cache,FHA,5,2,2466,1999,84319,2018,6,0
380000,28,3,50,No,NW,Cache,Other,3,3,3578,2017,84319,2019,8,1
190000,29,2,60,No,NW,Cache,Other,3,3,1789,2016,84319,2019,2,1
199000,29,0,0,No,SE,Cache,USDA Rural Development,4,2,1994,1962,84319,2019,5,0
223750,29,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2020,84319,2020,7,1
292000,29,2,0,No,SE,Cache,Conventional,6,3,2652,2005,84319,2018,7,1
309900,29,2,0,No,SE,Cache,Conventional,3,2,3018,2019,84319,2019,4,1
175000,30,0,0,No,SE,Cache,USDA Rural Development,2,1,1487,1905,84319,2019,7,0
209000,30,1,30,No,SE,Cache,USDA Rural Development,4,2,1856,1999,84319,2018,12,0
214500,30,2,0,No,SE,Cache,FHA,4,2,1778,1999,84319,2019,3,0
227000,30,1,0,No,NE,Cache,FHA,3,1,1647,1919,84319,2018,10,0
285000,30,2,0,No,SE,Cache,Conventional,6,3,2691,2007,84319,2019,3,1
281500,30,2,0,No,SE,Cache,USDA Rural Development,3,2,2596,2015,84319,2019,7,1
213900,31,0,0,No,NE,Cache,FHA,3,2,2520,1975,84319,2018,7,0
220900,31,2,110,No,SE,Cache,Conventional,3,3,1460,2020,84319,2020,7,1
203000,32,0,35,No,SE,Cache,FHA,5,2,1966,1998,84319,2018,6,0
216900,32,2,110,No,SE,Cache,Other,3,3,1404,2020,84319,2020,8,1
224535,32,2,110,No,SE,Cache,Cash,3,3,1460,2020,84319,2020,8,1
219500,32,2,0,No,NW,Cache,Conventional,4,2,1911,1911,84319,2020,6,0
296900,32,2,0,No,SE,Cache,Conventional,4,3,2784,1995,84319,2019,12,0
310900,32,2,0,No,NW,Cache,Other,5,3,2730,1999,84319,2019,9,0
349900,32,2,0,No,SE,Cache,FHA,6,2,2940,2014,84319,2020,4,1
351900,32,3,0,No,SE,Cache,Conventional,3,2,3078,2020,84319,2020,4,1
195700,33,2,110,No,SE,Cache,Conventional,3,3,1460,2019,84319,2019,4,1
210455,33,2,110,No,SE,Cache,Conventional,3,3,1759,2018,84319,2018,12,1
218540,33,0,0,No,SE,Cache,USDA Rural Development,3,2,1200,1998,84319,2019,1,0
223750,33,2,110,No,SE,Cache,FHA,3,3,1404,2020,84319,2020,7,1
180000,34,2,60,No,NW,Cache,Conventional,3,3,1785,2017,84319,2018,2,1
193750,34,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2019,84319,2019,5,1
207000,34,2,60,No,NW,Cache,USDA Rural Development,3,3,1785,2018,84319,2019,2,1
359500,34,2,10,No,NW,Cache,Conventional,6,3,3042,1999,84319,2020,9,0
374900,34,2,0,No,SE,Cache,Conventional,5,4,3379,2006,84319,2019,12,1
211553,35,2,110,No,SE,Cache,Conventional,3,3,1759,2018,84319,2018,11,1
214900,35,2,110,No,SE,Cache,USDA Rural Development,3,3,1404,2020,84319,2020,5,1
283000,35,2,0,No,SE,Cache,Conventional,3,2,2794,2019,84319,2020,1,1
308900,35,2,0,No,SE,Cache,Cash,3,2,3100,2019,84319,2019,6,1
193000,36,2,110,No,SE,Cache,FHA,3,3,1404,2019,84319,2019,5,1
272900,36,2,0,No,SE,Cache,Conventional,3,2,2969,2018,84319,2018,4,1
288000,36,2,0,No,SE,Cache,FHA,3,3,2956,1994,84319,2018,8,0
287999,37,2,0,No,SE,Cache,FHA,3,2,2730,2017,84319,2019,6,1
326900,37,4,0,No,SE,Cache,Other,4,2,1899,2017,84319,2019,8,1
385900,37,3,35,Yes,SE,Cache,Conventional,4,3,2449,2020,84319,2020,8,1
170000,38,0,0,No,SE,Cache,Cash,4,2,2080,1981,84319,2018,5,0
209950,38,2,0,No,SE,Cache,Cash,5,1,2146,1971,84319,2018,6,0
235000,38,2,0,No,SE,Cache,USDA Rural Development,4,2,1784,1997,84319,2018,10,0
309000,38,2,38,No,SE,Cache,VA,5,3,2472,1997,84319,2020,9,0
217000,39,2,0,No,NE,Cache,Other,6,2,2600,1921,84319,2019,12,0
241100,39,2,0,Yes,SE,Cache,Conventional,3,1,1512,1932,84319,2020,5,0
257500,39,5,0,Yes,SE,Cache,Conventional,6,3,2798,1930,84319,2019,10,0
299900,39,2,0,No,SE,Cache,Conventional,4,3,2308,2015,84319,2019,10,1
228500,40,2,85,No,NW,Cache,FHA,3,3,1789,2017,84319,2020,7,1
264000,40,1,0,No,SE,Cache,FHA,4,2,1863,1962,84319,2020,11,0
261000,40,2,0,No,SW,Cache,Conventional,4,2,1776,1995,84319,2019,12,0
115000,41,0,0,No,SE,Cache,USDA Rural Development,1,1,1151,1919,84319,2018,8,0
199000,41,2,110,No,SE,Cache,FHA,3,3,1404,2019,84319,2019,5,1
245000,41,4,0,Yes,SW,Cache,FHA,4,2,2445,1948,84319,2018,8,0
232700,42,2,0,No,NE,Cache,FHA,3,2,1625,1989,84319,2018,12,0
296900,42,3,0,No,SE,Cache,Conventional,3,2,3100,2018,84319,2018,6,1
314900,42,2,35,No,SE,Cache,Conventional,3,2,3070,2020,84319,2020,3,1
373000,42,2,600,No,NW,Cache,Conventional,5,3,3672,2020,84319,2020,9,1
385600,42,3,35,No,SE,Cache,FHA,3,2,3386,2020,84319,2020,5,1
420000,42,3,0,No,SW,Cache,VA,4,3,2744,2015,84319,2018,4,1
201000,43,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2019,84319,2019,6,1
226000,43,2,85,No,NW,Cache,FHA,3,3,1785,2017,84319,2020,3,1
204900,44,2,110,No,SE,Cache,Conventional,3,3,1759,2018,84319,2018,9,1
209900,44,2,110,No,SE,Cache,USDA Rural Development,3,3,1404,2019,84319,2020,6,1
220000,44,0,0,No,NW,Cache,Conventional,5,1,2067,1914,84319,2020,10,0
238050,44,2,0,No,NW,Cache,FHA,5,2,4094,1960,84319,2019,6,0
250000,44,2,110,No,SE,Cache,VA,3,3,1767,2018,84319,2020,9,1
280000,44,2,110,No,SE,Cache,USDA Rural Development,4,2,2897,2011,84319,2020,8,1
232000,45,2,85,No,NW,Cache,Conventional,3,3,1785,2017,84319,2020,7,1
280000,45,2,0,No,SE,Cache,Conventional,5,3,2355,2004,84319,2019,6,1
309000,45,3,0,No,NW,Cache,FHA,3,2,3386,2018,84319,2018,12,1
255000,46,2,0,No,SE,Cache,USDA Rural Development,4,2,1728,1971,84319,2020,5,0
349900,46,2,0,No,SE,Cache,USDA Rural Development,6,3,3590,2013,84319,2019,4,1
205000,47,2,110,No,SE,Cache,FHA,3,3,1460,2019,84319,2019,11,1
205000,47,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2019,84319,2019,11,1
222900,47,0,0,No,SE,Cache,FHA,5,2,2315,2006,84319,2018,7,1
289900,47,2,35,No,SE,Cache,Conventional,3,2,2785,2019,84319,2019,3,1
365000,47,2,0,No,NW,Cache,VA,4,2,2100,1961,84319,2020,7,0
134000,48,1,0,No,SE,Cache,Cash,4,2,2062,1975,84319,2018,4,0
222000,48,2,110,No,SE,Cache,Conventional,3,3,1593,2018,84319,2020,1,1
227900,48,1,0,No,NW,Cache,Conventional,4,2,2129,1914,84319,2019,4,0
240000,48,2,110,No,SE,Cache,Conventional,3,3,1460,2019,84319,2020,11,1
199000,49,2,60,No,NW,Cache,Cash,3,3,1785,2018,84319,2019,3,1
233500,49,2,85,No,NW,Cache,USDA Rural Development,3,3,1785,2018,84319,2020,7,1
284900,49,2,0,Yes,SE,Cache,Conventional,3,2,3034,2005,84319,2019,3,1
305056,49,2,105,No,NW,Cache,Other,3,2,2925,2017,84319,2018,7,1
341200,49,2,50,No,NW,Cache,Other,3,3,2722,2020,84319,2020,5,1
191000,50,2,110,No,SE,Cache,USDA Rural Development,3,3,1404,2019,84319,2019,6,1
214900,50,2,110,No,SE,Cache,Conventional,3,3,1460,2019,84319,2020,5,1
225000,50,2,100,No,SE,Cache,Conventional,2,2,1405,2015,84319,2020,2,1
201900,51,2,110,No,SE,Cache,Other,3,3,1404,2019,84319,2020,2,1
295000,51,2,0,No,SE,Cache,FHA,3,2,2720,2017,84319,2020,1,1
274900,52,2,0,No,SW,Cache,Conventional,4,2,2464,1974,84319,2019,6,0
302900,52,2,35,Yes,SE,Cache,FHA,3,2,2828,2019,84319,2019,10,1
152500,53,0,25,No,NE,Cache,Conventional,2,2,975,1977,84319,2020,9,0
194000,53,2,60,No,NW,Cache,FHA,3,3,1785,2017,84319,2018,12,1
212900,53,2,110,No,SE,Cache,Conventional,3,3,1404,2020,84319,2020,6,1
217900,53,2,110,No,SE,Cache,USDA Rural Development,3,3,1460,2020,84319,2020,6,1
217900,53,2,110,No,SE,Cache,FHA,3,3,1460,2019,84319,2020,4,1
210000,54,2,110,No,SE,Cache,Conventional,3,3,1404,2019,84319,2020,3,1
215900,54,2,110,No,SE,Cache,FHA,3,3,1460,2019,84319,2020,5,1
270400,54,2,0,No,SE,Cache,FHA,3,2,2785,2018,84319,2018,6,1
289000,54,1,0,No,SE,Cache,Conventional,6,3,2400,2007,84319,2018,11,1
299900,54,2,0,No,NE,Cache,Other,3,3,3797,2009,84319,2018,7,1
304900,54,2,0,Yes,SW,Cache,USDA Rural Development,3,2,2694,2017,84319,2019,10,1
379900,54,4,0,No,SE,Cache,Conventional,4,3,2639,2019,84319,2019,7,1
164000,55,0,0,No,NW,Cache,Conventional,4,1,1647,1909,84319,2018,12,0
335000,55,2,0,No,NW,Cache,Conventional,3,3,3361,2019,84319,2020,2,1
250000,56,2,10,No,NW,Cache,Conventional,5,3,2532,1999,84319,2018,8,0
275000,56,2,0,Yes,SE,Cache,Conventional,3,2,2522,2019,84319,2019,5,1
640000,56,3,0,No,SW,Cache,Conventional,6,4,4446,2006,84319,2020,9,1
255000,57,0,0,No,NE,Cache,USDA Rural Development,4,2,2220,1975,84319,2020,10,0
395000,57,3,0,Yes,SE,Cache,Conventional,5,3,3540,2013,84319,2019,12,1
175000,58,0,0,No,NW,Cache,FHA,5,1,2067,1914,84319,2018,7,0
196000,58,2,110,No,SE,Cache,USDA Rural Development,3,3,1404,2019,84319,2019,6,1
207300,58,2,110,No,SE,Cache,Conventional,3,3,1767,2018,84319,2018,10,1
206000,58,0,0,No,SE,Cache,FHA,4,2,2072,1995,84319,2019,1,0
212000,58,2,60,No,NW,Cache,Conventional,3,3,1789,2017,84319,2019,9,1
320000,58,2,0,No,NW,Cache,FHA,4,4,2621,2011,84319,2020,5,1
200000,59,2,110,No,SE,Cache,USDA Rural Development,3,3,1404,2019,84319,2019,11,1
309900,59,2,0,No,SE,Cache,Conventional,3,2,3078,2019,84319,2019,12,1
343900,59,2,35,No,SE,Cache,Conventional,3,2,3386,2019,84319,2020,3,1
218000,60,2,60,No,NW,Cache,USDA Rural Development,3,3,1785,2017,84319,2020,1,1
220900,60,2,110,No,SE,Cache,FHA,3,3,1460,2020,84319,2020,7,1
349900,60,2,0,No,SW,Cache,FHA,4,3,4067,1983,84319,2018,7,0
199000,61,2,60,No,NW,Cache,Conventional,3,3,1785,2018,84319,2019,4,1
312500,61,2,0,No,SW,Cache,Conventional,6,5,3150,1914,84319,2019,9,0
203000,62,2,110,No,SE,Cache,FHA,3,3,1404,2019,84319,2019,9,1
205000,62,2,110,No,SE,Cache,Conventional,3,3,1460,2019,84319,2019,9,1
288000,62,2,0,No,NW,Cache,FHA,6,3,2538,2003,84319,2018,10,1
314400,62,2,35,No,SE,Cache,USDA Rural Development,3,2,2828,2020,84319,2020,5,1
349900,62,2,0,No,SE,Cache,Conventional,3,2,3414,2020,84319,2020,5,1
285000,64,2,0,No,SE,Cache,Conventional,4,3,2016,1995,84319,2020,5,0
151500,66,0,25,No,NE,Cache,FHA,2,2,960,1977,84319,2020,6,0
189000,67,2,110,No,SE,Cache,FHA,3,3,1325,2009,84319,2019,10,1
219000,67,2,110,No,SE,Cache,USDA Rural Development,3,3,1383,2011,84319,2020,9,1
227110,67,2,35,No,SE,Cache,USDA Rural Development,4,2,2131,1998,84319,2018,8,0
429900,67,3,50,No,NW,Cache,Conventional,5,3,4003,2016,84319,2020,6,1
204000,68,2,110,No,SE,Cache,Conventional,3,3,1460,2019,84319,2019,10,1
224900,69,2,110,No,SE,Cache,Conventional,2,2,2534,2018,84319,2018,2,1
298900,70,2,35,No,SE,Cache,USDA Rural Development,3,2,2522,2020,84319,2020,5,1
292500,70,2,0,No,NW,Cache,USDA Rural Development,5,2,2462,1961,84319,2020,7,0
259900,71,2,35,Yes,SE,Cache,Conventional,2,2,2470,2018,84319,2018,4,1
309500,71,2,0,No,SE,Cache,VA,3,2,2836,2017,84319,2020,3,1
205000,72,2,85,No,NW,Cache,Conventional,3,3,1824,2016,84319,2020,1,1
217900,72,2,110,No,SE,Cache,FHA,3,3,1460,2020,84319,2020,5,1
224900,72,0,0,No,SE,Cache,Conventional,5,2,2302,2001,84319,2018,2,1
207000,74,2,60,No,NW,Cache,Conventional,3,3,1785,2018,84319,2019,4,1
228000,74,2,110,No,SE,Cache,Conventional,3,3,1759,2018,84319,2019,10,1
339900,74,2,35,No,SE,Cache,Conventional,3,2,3098,2019,84319,2020,4,1
202130,75,2,110,No,SE,Cache,Conventional,3,3,1767,2018,84319,2018,8,1
200130,77,2,110,No,SE,Cache,FHA,3,3,1767,2018,84319,2018,6,1
439900,77,1,0,No,NW,Cache,Conventional,6,2,5585,1905,84319,2019,4,0
213600,79,2,110,No,SE,Cache,FHA,3,3,1460,2019,84319,2020,5,1
241000,79,2,0,No,NW,Cache,FHA,6,3,2598,2001,84319,2018,11,1
286000,79,2,0,No,SE,Cache,FHA,3,2,3018,2018,84319,2018,5,1
185000,80,0,0,No,SE,Cache,FHA,4,1,2064,1975,84319,2018,1,0
204900,80,2,110,No,SE,Cache,Conventional,3,3,1560,2018,84319,2018,10,1
302900,80,2,0,No,SE,Cache,Conventional,3,2,2828,2019,84319,2019,11,1
304900,81,2,35,No,SE,Cache,VA,3,2,3018,2019,84319,2019,6,1
334900,81,3,35,No,SE,Cache,Other,3,2,1649,2020,84319,2020,9,1
335000,81,2,0,No,SE,Cache,USDA Rural Development,4,3,2408,1999,84319,2020,10,0
244900,83,2,0,No,SE,Cache,Conventional,5,2,2096,2002,84319,2019,1,1
193500,84,1,0,No,NW,Cache,FHA,3,1,1371,1927,84319,2020,1,0
276500,84,2,0,No,NW,Cache,Conventional,5,2,2374,1998,84319,2019,5,0
301900,85,2,35,No,SE,Cache,USDA Rural Development,3,2,2969,2019,84319,2019,6,1
202000,86,2,60,No,NW,Cache,FHA,3,3,1785,2018,84319,2019,1,1
199000,87,2,60,No,NW,Cache,Other,3,3,1785,2018,84319,2018,9,1
237000,87,0,0,No,SE,Cache,FHA,4,3,2760,1941,84319,2019,12,0
307000,87,2,0,No,SE,Cache,Other,6,3,2969,2014,84319,2019,3,1
